# Force coefficients
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 1.000000e+00
# Aref        : 1.000000e-01
# CofR        : (0.000000e+00 0.000000e+00 0.000000e+00)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
61.315        	-9.996157e-05	1.339180e+00	-1.276781e-02	-6.483868e-03	-6.283945e-03
61.32         	-1.010985e-04	1.339189e+00	-1.272751e-02	-6.464852e-03	-6.262655e-03
61.325        	-1.022352e-04	1.339199e+00	-1.269923e-02	-6.451853e-03	-6.247382e-03
61.33         	-1.033718e-04	1.339208e+00	-1.264910e-02	-6.427921e-03	-6.221178e-03
61.335        	-1.045083e-04	1.339214e+00	-1.261449e-02	-6.411755e-03	-6.202739e-03
61.34         	-1.056445e-04	1.339227e+00	-1.257073e-02	-6.391008e-03	-6.179719e-03
61.345        	-1.067805e-04	1.339237e+00	-1.253698e-02	-6.375271e-03	-6.161710e-03
61.35         	-1.079162e-04	1.339245e+00	-1.248989e-02	-6.352860e-03	-6.137028e-03
61.355        	-1.090516e-04	1.339253e+00	-1.244107e-02	-6.329584e-03	-6.111481e-03
61.36         	-1.101867e-04	1.339264e+00	-1.240564e-02	-6.313006e-03	-6.092633e-03
61.365        	-1.113215e-04	1.339282e+00	-1.235498e-02	-6.288810e-03	-6.066167e-03
61.37         	-1.124559e-04	1.339295e+00	-1.231802e-02	-6.271467e-03	-6.046555e-03
61.375        	-1.135898e-04	1.339295e+00	-1.227127e-02	-6.249224e-03	-6.022044e-03
61.38         	-1.147234e-04	1.339306e+00	-1.221976e-02	-6.224602e-03	-5.995155e-03
61.385        	-1.158565e-04	1.339318e+00	-1.218001e-02	-6.205860e-03	-5.974147e-03
61.39         	-1.169891e-04	1.339330e+00	-1.214016e-02	-6.187071e-03	-5.953093e-03
61.395        	-1.181212e-04	1.339341e+00	-1.209551e-02	-6.165876e-03	-5.929634e-03
61.4          	-1.192528e-04	1.339348e+00	-1.205223e-02	-6.145369e-03	-5.906864e-03
61.405        	-1.203838e-04	1.339357e+00	-1.200406e-02	-6.122413e-03	-5.881645e-03
61.41         	-1.215143e-04	1.339363e+00	-1.195639e-02	-6.099711e-03	-5.856683e-03
61.415        	-1.226441e-04	1.339375e+00	-1.191331e-02	-6.079300e-03	-5.834012e-03
61.42         	-1.237733e-04	1.339390e+00	-1.186233e-02	-6.054936e-03	-5.807389e-03
61.425        	-1.249018e-04	1.339397e+00	-1.181361e-02	-6.031708e-03	-5.781904e-03
61.43         	-1.260297e-04	1.339407e+00	-1.175963e-02	-6.005845e-03	-5.753786e-03
61.435        	-1.271568e-04	1.339417e+00	-1.171634e-02	-5.985328e-03	-5.731015e-03
61.44         	-1.282832e-04	1.339426e+00	-1.166608e-02	-5.961325e-03	-5.704759e-03
61.445        	-1.294088e-04	1.339438e+00	-1.161769e-02	-5.938254e-03	-5.679436e-03
61.45         	-1.305336e-04	1.339449e+00	-1.157393e-02	-5.917498e-03	-5.656431e-03
61.455        	-1.316575e-04	1.339457e+00	-1.152970e-02	-5.896507e-03	-5.633192e-03
61.46         	-1.327806e-04	1.339472e+00	-1.147325e-02	-5.869405e-03	-5.603844e-03
61.465        	-1.339028e-04	1.339484e+00	-1.142015e-02	-5.843978e-03	-5.576172e-03
61.47         	-1.350240e-04	1.339497e+00	-1.137414e-02	-5.822094e-03	-5.552046e-03
61.475        	-1.361444e-04	1.339505e+00	-1.132013e-02	-5.796209e-03	-5.523920e-03
61.48         	-1.372637e-04	1.339513e+00	-1.127047e-02	-5.772500e-03	-5.497972e-03
61.485        	-1.383821e-04	1.339526e+00	-1.121763e-02	-5.747198e-03	-5.470433e-03
61.49         	-1.394994e-04	1.339539e+00	-1.117421e-02	-5.726604e-03	-5.447605e-03
61.495        	-1.406157e-04	1.339542e+00	-1.111201e-02	-5.696621e-03	-5.415390e-03
61.5          	-1.417309e-04	1.339548e+00	-1.105817e-02	-5.670815e-03	-5.387354e-03
61.505        	-1.428450e-04	1.339566e+00	-1.100394e-02	-5.644815e-03	-5.359125e-03
61.51         	-1.439579e-04	1.339580e+00	-1.096170e-02	-5.624806e-03	-5.336890e-03
61.515        	-1.450697e-04	1.339588e+00	-1.089696e-02	-5.593547e-03	-5.303408e-03
61.52         	-1.461803e-04	1.339596e+00	-1.084688e-02	-5.569623e-03	-5.277262e-03
61.525        	-1.472897e-04	1.339607e+00	-1.078802e-02	-5.541298e-03	-5.246718e-03
61.53         	-1.483979e-04	1.339618e+00	-1.074214e-02	-5.519468e-03	-5.222672e-03
61.535        	-1.495047e-04	1.339627e+00	-1.067730e-02	-5.488157e-03	-5.189147e-03
61.54         	-1.506103e-04	1.339638e+00	-1.062484e-02	-5.463031e-03	-5.161811e-03
61.545        	-1.517145e-04	1.339650e+00	-1.056709e-02	-5.435260e-03	-5.131831e-03
61.55         	-1.528174e-04	1.339661e+00	-1.051195e-02	-5.408792e-03	-5.103157e-03
61.555        	-1.539188e-04	1.339670e+00	-1.045799e-02	-5.382915e-03	-5.075077e-03
61.56         	-1.550189e-04	1.339682e+00	-1.039583e-02	-5.352936e-03	-5.042899e-03
61.565        	-1.561175e-04	1.339693e+00	-1.034162e-02	-5.326929e-03	-5.014694e-03
61.57         	-1.572146e-04	1.339703e+00	-1.027859e-02	-5.296511e-03	-4.982082e-03
61.575        	-1.583102e-04	1.339713e+00	-1.022929e-02	-5.272954e-03	-4.956333e-03
61.58         	-1.594043e-04	1.339720e+00	-1.016886e-02	-5.243834e-03	-4.925026e-03
61.585        	-1.604969e-04	1.339733e+00	-1.010544e-02	-5.213219e-03	-4.892225e-03
61.59         	-1.615878e-04	1.339748e+00	-1.004555e-02	-5.184363e-03	-4.861187e-03
61.595        	-1.626772e-04	1.339757e+00	-9.994255e-03	-5.159805e-03	-4.834450e-03
61.6          	-1.637649e-04	1.339768e+00	-9.931649e-03	-5.129589e-03	-4.802060e-03
61.605        	-1.648509e-04	1.339773e+00	-9.867689e-03	-5.098695e-03	-4.768994e-03
61.61         	-1.659352e-04	1.339779e+00	-9.805514e-03	-5.068692e-03	-4.736822e-03
61.615        	-1.670178e-04	1.339791e+00	-9.745617e-03	-5.039826e-03	-4.705791e-03
61.62         	-1.680987e-04	1.339803e+00	-9.689495e-03	-5.012846e-03	-4.676649e-03
61.625        	-1.691777e-04	1.339811e+00	-9.621752e-03	-4.980054e-03	-4.641698e-03
61.63         	-1.702550e-04	1.339821e+00	-9.559963e-03	-4.950237e-03	-4.609727e-03
61.635        	-1.713304e-04	1.339831e+00	-9.499527e-03	-4.921094e-03	-4.578433e-03
61.64         	-1.724039e-04	1.339846e+00	-9.447213e-03	-4.896011e-03	-4.551203e-03
61.645        	-1.734755e-04	1.339856e+00	-9.378981e-03	-4.862966e-03	-4.516015e-03
61.65         	-1.745453e-04	1.339863e+00	-9.317677e-03	-4.833384e-03	-4.484293e-03
61.655        	-1.756130e-04	1.339874e+00	-9.252394e-03	-4.801810e-03	-4.450584e-03
61.66         	-1.766788e-04	1.339892e+00	-9.184740e-03	-4.769049e-03	-4.415691e-03
61.665        	-1.777426e-04	1.339905e+00	-9.123878e-03	-4.739682e-03	-4.384196e-03
61.67         	-1.788044e-04	1.339913e+00	-9.052489e-03	-4.705049e-03	-4.347440e-03
61.675        	-1.798641e-04	1.339923e+00	-8.977030e-03	-4.668379e-03	-4.308651e-03
61.68         	-1.809216e-04	1.339933e+00	-8.924184e-03	-4.643013e-03	-4.281170e-03
61.685        	-1.819771e-04	1.339944e+00	-8.855622e-03	-4.609788e-03	-4.245834e-03
61.69         	-1.830304e-04	1.339955e+00	-8.786635e-03	-4.576348e-03	-4.210287e-03
61.695        	-1.840815e-04	1.339969e+00	-8.726828e-03	-4.547496e-03	-4.179333e-03
61.7          	-1.851304e-04	1.339982e+00	-8.658942e-03	-4.514601e-03	-4.144341e-03
61.705        	-1.861770e-04	1.339999e+00	-8.598525e-03	-4.485439e-03	-4.113085e-03
61.71         	-1.872213e-04	1.339998e+00	-8.519016e-03	-4.446729e-03	-4.072286e-03
61.715        	-1.882634e-04	1.340005e+00	-8.453924e-03	-4.415225e-03	-4.038699e-03
61.72         	-1.893031e-04	1.340018e+00	-8.387519e-03	-4.383063e-03	-4.004456e-03
61.725        	-1.903405e-04	1.340028e+00	-8.318175e-03	-4.349428e-03	-3.968747e-03
61.73         	-1.913755e-04	1.340042e+00	-8.248759e-03	-4.315755e-03	-3.933004e-03
61.735        	-1.924081e-04	1.340051e+00	-8.175590e-03	-4.280203e-03	-3.895387e-03
61.74         	-1.934382e-04	1.340061e+00	-8.119301e-03	-4.253089e-03	-3.866212e-03
61.745        	-1.944659e-04	1.340073e+00	-8.037008e-03	-4.212970e-03	-3.824038e-03
61.75         	-1.954910e-04	1.340086e+00	-7.978000e-03	-4.184491e-03	-3.793509e-03
61.755        	-1.965137e-04	1.340095e+00	-7.897647e-03	-4.145337e-03	-3.752310e-03
61.76         	-1.975338e-04	1.340108e+00	-7.827196e-03	-4.111132e-03	-3.716064e-03
61.765        	-1.985513e-04	1.340118e+00	-7.747688e-03	-4.072395e-03	-3.675293e-03
61.77         	-1.995662e-04	1.340131e+00	-7.669459e-03	-4.034295e-03	-3.635163e-03
61.775        	-2.005784e-04	1.340143e+00	-7.603437e-03	-4.002297e-03	-3.601140e-03
61.78         	-2.015879e-04	1.340155e+00	-7.543404e-03	-3.973290e-03	-3.570114e-03
61.785        	-2.025947e-04	1.340163e+00	-7.465664e-03	-3.935427e-03	-3.530237e-03
61.79         	-2.035988e-04	1.340176e+00	-7.394371e-03	-3.900784e-03	-3.493586e-03
61.795        	-2.046001e-04	1.340190e+00	-7.310845e-03	-3.860023e-03	-3.450822e-03
61.8          	-2.055987e-04	1.340197e+00	-7.252438e-03	-3.831818e-03	-3.420621e-03
61.805        	-2.065944e-04	1.340207e+00	-7.171055e-03	-3.792122e-03	-3.378933e-03
61.81         	-2.075872e-04	1.340215e+00	-7.096464e-03	-3.755819e-03	-3.340645e-03
61.815        	-2.085772e-04	1.340224e+00	-7.027181e-03	-3.722168e-03	-3.305013e-03
61.82         	-2.095643e-04	1.340236e+00	-6.950562e-03	-3.684845e-03	-3.265717e-03
61.825        	-2.105484e-04	1.340247e+00	-6.878562e-03	-3.649829e-03	-3.228733e-03
61.83         	-2.115296e-04	1.340259e+00	-6.796297e-03	-3.609678e-03	-3.186619e-03
61.835        	-2.125078e-04	1.340270e+00	-6.718255e-03	-3.571635e-03	-3.146620e-03
61.84         	-2.134829e-04	1.340280e+00	-6.648233e-03	-3.537600e-03	-3.110634e-03
61.845        	-2.144550e-04	1.340290e+00	-6.571388e-03	-3.500149e-03	-3.071239e-03
61.85         	-2.154241e-04	1.340298e+00	-6.495407e-03	-3.463127e-03	-3.032279e-03
61.855        	-2.163900e-04	1.340309e+00	-6.421292e-03	-3.427036e-03	-2.994256e-03
61.86         	-2.173528e-04	1.340322e+00	-6.344419e-03	-3.389563e-03	-2.954857e-03
61.865        	-2.183125e-04	1.340337e+00	-6.270726e-03	-3.353676e-03	-2.917051e-03
61.87         	-2.192689e-04	1.340343e+00	-6.186734e-03	-3.312636e-03	-2.874098e-03
61.875        	-2.202221e-04	1.340350e+00	-6.107998e-03	-3.274221e-03	-2.833777e-03
61.88         	-2.211721e-04	1.340369e+00	-6.029182e-03	-3.235763e-03	-2.793419e-03
61.885        	-2.221188e-04	1.340386e+00	-5.965186e-03	-3.204712e-03	-2.760474e-03
61.89         	-2.230622e-04	1.340389e+00	-5.882575e-03	-3.164350e-03	-2.718225e-03
61.895        	-2.240023e-04	1.340394e+00	-5.792410e-03	-3.120207e-03	-2.672203e-03
61.9          	-2.249390e-04	1.340417e+00	-5.712666e-03	-3.081272e-03	-2.631394e-03
61.905        	-2.258723e-04	1.340436e+00	-5.631579e-03	-3.041662e-03	-2.589917e-03
61.91         	-2.268023e-04	1.340439e+00	-5.562309e-03	-3.007957e-03	-2.554352e-03
61.915        	-2.277287e-04	1.340448e+00	-5.475923e-03	-2.965690e-03	-2.510233e-03
61.92         	-2.286517e-04	1.340460e+00	-5.382185e-03	-2.919744e-03	-2.462441e-03
61.925        	-2.295712e-04	1.340472e+00	-5.294398e-03	-2.876770e-03	-2.417628e-03
61.93         	-2.304872e-04	1.340484e+00	-5.224255e-03	-2.842615e-03	-2.381640e-03
61.935        	-2.313996e-04	1.340493e+00	-5.142700e-03	-2.802750e-03	-2.339950e-03
61.94         	-2.323084e-04	1.340507e+00	-5.057304e-03	-2.760961e-03	-2.296344e-03
61.945        	-2.332135e-04	1.340520e+00	-4.977465e-03	-2.721946e-03	-2.255519e-03
61.95         	-2.341150e-04	1.340534e+00	-4.889007e-03	-2.678619e-03	-2.210389e-03
61.955        	-2.350128e-04	1.340539e+00	-4.800683e-03	-2.635354e-03	-2.165329e-03
61.96         	-2.359069e-04	1.340552e+00	-4.732939e-03	-2.602376e-03	-2.130563e-03
61.965        	-2.367973e-04	1.340563e+00	-4.645131e-03	-2.559363e-03	-2.085768e-03
61.97         	-2.376839e-04	1.340578e+00	-4.566107e-03	-2.520737e-03	-2.045369e-03
61.975        	-2.385667e-04	1.340590e+00	-4.479291e-03	-2.478212e-03	-2.001079e-03
61.98         	-2.394457e-04	1.340597e+00	-4.378435e-03	-2.428663e-03	-1.949772e-03
61.985        	-2.403208e-04	1.340606e+00	-4.294446e-03	-2.387544e-03	-1.906902e-03
61.99         	-2.411921e-04	1.340622e+00	-4.226505e-03	-2.354444e-03	-1.872060e-03
61.995        	-2.420594e-04	1.340630e+00	-4.134709e-03	-2.309414e-03	-1.825295e-03
62            	-2.429228e-04	1.340643e+00	-4.048113e-03	-2.266979e-03	-1.781134e-03
62.005        	-2.437822e-04	1.340656e+00	-3.951103e-03	-2.219334e-03	-1.731769e-03
62.01         	-2.446377e-04	1.340668e+00	-3.863523e-03	-2.176399e-03	-1.687124e-03
62.015        	-2.454891e-04	1.340679e+00	-3.790547e-03	-2.140763e-03	-1.649785e-03
62.02         	-2.463364e-04	1.340689e+00	-3.702146e-03	-2.097410e-03	-1.604737e-03
62.025        	-2.471797e-04	1.340699e+00	-3.606087e-03	-2.050223e-03	-1.555864e-03
62.03         	-2.480188e-04	1.340713e+00	-3.512828e-03	-2.004433e-03	-1.508395e-03
62.035        	-2.488538e-04	1.340729e+00	-3.425504e-03	-1.961606e-03	-1.463898e-03
62.04         	-2.496847e-04	1.340742e+00	-3.351753e-03	-1.925561e-03	-1.426192e-03
62.045        	-2.505113e-04	1.340753e+00	-3.256669e-03	-1.878846e-03	-1.377823e-03
62.05         	-2.513337e-04	1.340763e+00	-3.167405e-03	-1.835036e-03	-1.332369e-03
62.055        	-2.521519e-04	1.340773e+00	-3.072020e-03	-1.788162e-03	-1.283858e-03
62.06         	-2.529657e-04	1.340778e+00	-2.976069e-03	-1.741000e-03	-1.235069e-03
62.065        	-2.537753e-04	1.340795e+00	-2.886175e-03	-1.696863e-03	-1.189312e-03
62.07         	-2.545805e-04	1.340814e+00	-2.800031e-03	-1.654596e-03	-1.145435e-03
62.075        	-2.553813e-04	1.340821e+00	-2.713404e-03	-1.612083e-03	-1.101321e-03
62.08         	-2.561778e-04	1.340832e+00	-2.617029e-03	-1.564692e-03	-1.052337e-03
62.085        	-2.569697e-04	1.340837e+00	-2.530095e-03	-1.522017e-03	-1.008078e-03
62.09         	-2.577573e-04	1.340847e+00	-2.435022e-03	-1.475268e-03	-9.597538e-04
62.095        	-2.585403e-04	1.340855e+00	-2.345937e-03	-1.431509e-03	-9.144282e-04
62.1          	-2.593189e-04	1.340870e+00	-2.242336e-03	-1.380487e-03	-8.618491e-04
62.105        	-2.600929e-04	1.340889e+00	-2.177003e-03	-1.348595e-03	-8.284088e-04
62.11         	-2.608624e-04	1.340908e+00	-2.093440e-03	-1.307582e-03	-7.858576e-04
62.115        	-2.616273e-04	1.340916e+00	-1.999158e-03	-1.261206e-03	-7.379515e-04
62.12         	-2.623875e-04	1.340924e+00	-1.889889e-03	-1.207332e-03	-6.825569e-04
62.125        	-2.631432e-04	1.340938e+00	-1.802787e-03	-1.164537e-03	-6.382504e-04
62.13         	-2.638941e-04	1.340949e+00	-1.706059e-03	-1.116923e-03	-5.891353e-04
62.135        	-2.646403e-04	1.340955e+00	-1.620770e-03	-1.075025e-03	-5.457446e-04
62.14         	-2.653818e-04	1.340961e+00	-1.530535e-03	-1.030649e-03	-4.998858e-04
62.145        	-2.661185e-04	1.340978e+00	-1.428831e-03	-9.805341e-04	-4.482971e-04
62.15         	-2.668505e-04	1.340986e+00	-1.346295e-03	-9.399981e-04	-4.062971e-04
62.155        	-2.675776e-04	1.341001e+00	-1.271196e-03	-9.031755e-04	-3.680202e-04
62.16         	-2.683000e-04	1.341024e+00	-1.157237e-03	-8.469187e-04	-3.103187e-04
62.165        	-2.690175e-04	1.341033e+00	-1.040609e-03	-7.893219e-04	-2.512870e-04
62.17         	-2.697301e-04	1.341034e+00	-9.378815e-04	-7.386708e-04	-1.992107e-04
62.175        	-2.704377e-04	1.341056e+00	-8.565153e-04	-6.986954e-04	-1.578199e-04
62.18         	-2.711404e-04	1.341080e+00	-7.844022e-04	-6.633415e-04	-1.210607e-04
62.185        	-2.718381e-04	1.341108e+00	-7.241670e-04	-6.339216e-04	-9.024537e-05
62.19         	-2.725308e-04	1.341113e+00	-6.255779e-04	-5.853198e-04	-4.025814e-05
62.195        	-2.732186e-04	1.341116e+00	-5.206001e-04	-5.335186e-04	1.291848e-05
62.2          	-2.739013e-04	1.341123e+00	-4.145903e-04	-4.811964e-04	6.660612e-05
62.205        	-2.745789e-04	1.341137e+00	-3.078588e-04	-4.285083e-04	1.206495e-04
62.21         	-2.752514e-04	1.341152e+00	-2.267263e-04	-3.886146e-04	1.618883e-04
62.215        	-2.759188e-04	1.341171e+00	-1.505853e-04	-3.512115e-04	2.006262e-04
62.22         	-2.765811e-04	1.341177e+00	-4.518103e-05	-2.991716e-04	2.539906e-04
62.225        	-2.772382e-04	1.341196e+00	4.061145e-05	-2.569325e-04	2.975439e-04
62.23         	-2.778901e-04	1.341208e+00	1.479570e-04	-2.039117e-04	3.518686e-04
62.235        	-2.785369e-04	1.341221e+00	2.318376e-04	-1.626181e-04	3.944557e-04
62.24         	-2.791783e-04	1.341231e+00	3.374525e-04	-1.104521e-04	4.479046e-04
62.245        	-2.798146e-04	1.341240e+00	4.430544e-04	-5.828739e-05	5.013418e-04
62.25         	-2.804455e-04	1.341242e+00	5.536644e-04	-3.613316e-06	5.572778e-04
62.255        	-2.810711e-04	1.341260e+00	6.429867e-04	4.042222e-05	6.025645e-04
62.26         	-2.816914e-04	1.341286e+00	7.105212e-04	7.356924e-05	6.369520e-04
62.265        	-2.823062e-04	1.341304e+00	8.012908e-04	1.183392e-04	6.829516e-04
62.27         	-2.829157e-04	1.341318e+00	8.954186e-04	1.647936e-04	7.306250e-04
62.275        	-2.835198e-04	1.341334e+00	9.898980e-04	2.114292e-04	7.784688e-04
62.28         	-2.841184e-04	1.341343e+00	1.083409e-03	2.575860e-04	8.258229e-04
62.285        	-2.847117e-04	1.341346e+00	1.192462e-03	3.115194e-04	8.809428e-04
62.29         	-2.852994e-04	1.341356e+00	1.296763e-03	3.630822e-04	9.336810e-04
62.295        	-2.858817e-04	1.341367e+00	1.400291e-03	4.142639e-04	9.860273e-04
62.3          	-2.864584e-04	1.341385e+00	1.498990e-03	4.630364e-04	1.035953e-03
62.305        	-2.870295e-04	1.341401e+00	1.599007e-03	5.124740e-04	1.086533e-03
62.31         	-2.875951e-04	1.341412e+00	1.700675e-03	5.627422e-04	1.137932e-03
62.315        	-2.881551e-04	1.341430e+00	1.816564e-03	6.201270e-04	1.196437e-03
62.32         	-2.887093e-04	1.341437e+00	1.912703e-03	6.676421e-04	1.245061e-03
62.325        	-2.892580e-04	1.341446e+00	2.007821e-03	7.146524e-04	1.293168e-03
62.33         	-2.898009e-04	1.341465e+00	2.096332e-03	7.583653e-04	1.337967e-03
62.335        	-2.903381e-04	1.341481e+00	2.190122e-03	8.047230e-04	1.385399e-03
62.34         	-2.908696e-04	1.341491e+00	2.284492e-03	8.513763e-04	1.433115e-03
62.345        	-2.913953e-04	1.341510e+00	2.376096e-03	8.966528e-04	1.479443e-03
62.35         	-2.919153e-04	1.341520e+00	2.456552e-03	9.363609e-04	1.520191e-03
62.355        	-2.924295e-04	1.341520e+00	2.567389e-03	9.912651e-04	1.576124e-03
62.36         	-2.929379e-04	1.341545e+00	2.667596e-03	1.040860e-03	1.626736e-03
62.365        	-2.934404e-04	1.341557e+00	2.755276e-03	1.084198e-03	1.671079e-03
62.37         	-2.939371e-04	1.341573e+00	2.861139e-03	1.136632e-03	1.724506e-03
62.375        	-2.944280e-04	1.341586e+00	2.958278e-03	1.184711e-03	1.773567e-03
62.38         	-2.949129e-04	1.341599e+00	3.050067e-03	1.230121e-03	1.819946e-03
62.385        	-2.953920e-04	1.341610e+00	3.150620e-03	1.279918e-03	1.870702e-03
62.39         	-2.958651e-04	1.341624e+00	3.259113e-03	1.333691e-03	1.925421e-03
62.395        	-2.963323e-04	1.341634e+00	3.364382e-03	1.385859e-03	1.978523e-03
62.4          	-2.967934e-04	1.341653e+00	3.465675e-03	1.436044e-03	2.029631e-03
62.405        	-2.972486e-04	1.341655e+00	3.588018e-03	1.496760e-03	2.091258e-03
62.41         	-2.976977e-04	1.341666e+00	3.694949e-03	1.549777e-03	2.145172e-03
62.415        	-2.981408e-04	1.341687e+00	3.781652e-03	1.592685e-03	2.188967e-03
62.42         	-2.985777e-04	1.341689e+00	3.894923e-03	1.648884e-03	2.246039e-03
62.425        	-2.990085e-04	1.341713e+00	3.997101e-03	1.699542e-03	2.297559e-03
62.43         	-2.994332e-04	1.341730e+00	4.094191e-03	1.747662e-03	2.346529e-03
62.435        	-2.998517e-04	1.341750e+00	4.183288e-03	1.791793e-03	2.391496e-03
62.44         	-3.002641e-04	1.341763e+00	4.286795e-03	1.843133e-03	2.443661e-03
62.445        	-3.006702e-04	1.341782e+00	4.388175e-03	1.893417e-03	2.494758e-03
62.45         	-3.010701e-04	1.341802e+00	4.474036e-03	1.935948e-03	2.538088e-03
62.455        	-3.014638e-04	1.341808e+00	4.563426e-03	1.980249e-03	2.583177e-03
62.46         	-3.018513e-04	1.341824e+00	4.663028e-03	2.029663e-03	2.633365e-03
62.465        	-3.022325e-04	1.341832e+00	4.767770e-03	2.081653e-03	2.686117e-03
62.47         	-3.026074e-04	1.341848e+00	4.880765e-03	2.137775e-03	2.742990e-03
62.475        	-3.029760e-04	1.341868e+00	4.975513e-03	2.184781e-03	2.790733e-03
62.48         	-3.033383e-04	1.341872e+00	5.091145e-03	2.242234e-03	2.848911e-03
62.485        	-3.036943e-04	1.341877e+00	5.201428e-03	2.297020e-03	2.904408e-03
62.49         	-3.040438e-04	1.341899e+00	5.303284e-03	2.347598e-03	2.955686e-03
62.495        	-3.043870e-04	1.341912e+00	5.407283e-03	2.399255e-03	3.008029e-03
62.5          	-3.047237e-04	1.341920e+00	5.526794e-03	2.458673e-03	3.068121e-03
62.505        	-3.050540e-04	1.341930e+00	5.635814e-03	2.512853e-03	3.122961e-03
62.51         	-3.053778e-04	1.341945e+00	5.734471e-03	2.561858e-03	3.172613e-03
62.515        	-3.056951e-04	1.341969e+00	5.831681e-03	2.610145e-03	3.221536e-03
62.52         	-3.060058e-04	1.341994e+00	5.925306e-03	2.656647e-03	3.268659e-03
62.525        	-3.063100e-04	1.342003e+00	6.038835e-03	2.713108e-03	3.325728e-03
62.53         	-3.066077e-04	1.342017e+00	6.135414e-03	2.761099e-03	3.374315e-03
62.535        	-3.068988e-04	1.342037e+00	6.237877e-03	2.812040e-03	3.425837e-03
62.54         	-3.071833e-04	1.342046e+00	6.352236e-03	2.868934e-03	3.483301e-03
62.545        	-3.074612e-04	1.342062e+00	6.456658e-03	2.920868e-03	3.535790e-03
62.55         	-3.077325e-04	1.342078e+00	6.563931e-03	2.974233e-03	3.589698e-03
62.555        	-3.079971e-04	1.342084e+00	6.670476e-03	3.027241e-03	3.643235e-03
62.56         	-3.082550e-04	1.342102e+00	6.770565e-03	3.077027e-03	3.693537e-03
62.565        	-3.085063e-04	1.342116e+00	6.869881e-03	3.126434e-03	3.743447e-03
62.57         	-3.087508e-04	1.342129e+00	6.948494e-03	3.165496e-03	3.782998e-03
62.575        	-3.089886e-04	1.342148e+00	7.052521e-03	3.217272e-03	3.835249e-03
62.58         	-3.092196e-04	1.342157e+00	7.149227e-03	3.265394e-03	3.883833e-03
62.585        	-3.094439e-04	1.342169e+00	7.267060e-03	3.324086e-03	3.942974e-03
62.59         	-3.096615e-04	1.342191e+00	7.366449e-03	3.373563e-03	3.992886e-03
62.595        	-3.098722e-04	1.342209e+00	7.473179e-03	3.426717e-03	4.046462e-03
62.6          	-3.100762e-04	1.342216e+00	7.595373e-03	3.487610e-03	4.107763e-03
62.605        	-3.102733e-04	1.342230e+00	7.699726e-03	3.539590e-03	4.160136e-03
62.61         	-3.104635e-04	1.342244e+00	7.792876e-03	3.585974e-03	4.206901e-03
62.615        	-3.106469e-04	1.342254e+00	7.916198e-03	3.647452e-03	4.268746e-03
62.62         	-3.108234e-04	1.342270e+00	8.037411e-03	3.707882e-03	4.329529e-03
62.625        	-3.109930e-04	1.342292e+00	8.109156e-03	3.743585e-03	4.365571e-03
62.63         	-3.111556e-04	1.342309e+00	8.218718e-03	3.798203e-03	4.420514e-03
62.635        	-3.113112e-04	1.342325e+00	8.326254e-03	3.851816e-03	4.474438e-03
62.64         	-3.114599e-04	1.342341e+00	8.417176e-03	3.897128e-03	4.520048e-03
62.645        	-3.116017e-04	1.342351e+00	8.528816e-03	3.952806e-03	4.576010e-03
62.65         	-3.117364e-04	1.342366e+00	8.626981e-03	4.001754e-03	4.625227e-03
62.655        	-3.118641e-04	1.342375e+00	8.728617e-03	4.052444e-03	4.676172e-03
62.66         	-3.119848e-04	1.342390e+00	8.830228e-03	4.103129e-03	4.727099e-03
62.665        	-3.120985e-04	1.342408e+00	8.949628e-03	4.162715e-03	4.786912e-03
62.67         	-3.122051e-04	1.342427e+00	9.053213e-03	4.214401e-03	4.838812e-03
62.675        	-3.123047e-04	1.342442e+00	9.157506e-03	4.266449e-03	4.891058e-03
62.68         	-3.123971e-04	1.342456e+00	9.265692e-03	4.320449e-03	4.945243e-03
62.685        	-3.124824e-04	1.342470e+00	9.365274e-03	4.370155e-03	4.995120e-03
62.69         	-3.125606e-04	1.342489e+00	9.480926e-03	4.427902e-03	5.053024e-03
62.695        	-3.126316e-04	1.342504e+00	9.575008e-03	4.474872e-03	5.100136e-03
62.7          	-3.126955e-04	1.342518e+00	9.677916e-03	4.526262e-03	5.151653e-03
62.705        	-3.127521e-04	1.342534e+00	9.778299e-03	4.576397e-03	5.201902e-03
62.71         	-3.128016e-04	1.342548e+00	9.889169e-03	4.631783e-03	5.257386e-03
62.715        	-3.128439e-04	1.342567e+00	9.994989e-03	4.684651e-03	5.310338e-03
62.72         	-3.128789e-04	1.342591e+00	1.009377e-02	4.734004e-03	5.359762e-03
62.725        	-3.129067e-04	1.342597e+00	1.021665e-02	4.795418e-03	5.421232e-03
62.73         	-3.129272e-04	1.342615e+00	1.033148e-02	4.852810e-03	5.478665e-03
62.735        	-3.129405e-04	1.342629e+00	1.042652e-02	4.900318e-03	5.526199e-03
62.74         	-3.129464e-04	1.342634e+00	1.053870e-02	4.956403e-03	5.582296e-03
62.745        	-3.129450e-04	1.342646e+00	1.064950e-02	5.011807e-03	5.637697e-03
